,NUM_CRIMES
149126,1
149127,1
149128,2
149129,3
149130,1
149131,1
149132,1
149133,1
149134,1
149135,1
149136,1
149137,1
149138,1
149139,2
149140,1
149141,3
149142,1
149143,1
149144,1
149145,1
149146,1
149147,1
149148,4
149149,5
149150,3
149151,2
149152,5
149153,7
149154,1
149155,1
149156,2
149157,2
149158,1
149159,2
149160,1
149161,1
149162,1
149163,1
149164,1
149165,1
149166,1
149167,8
149168,1
149169,1
149170,1
149171,1
149172,2
149173,1
149174,1
149175,1
149176,1
149177,2
149178,1
149179,2
149180,2
149181,3
149182,1
149183,1
149184,1
149185,1
149186,1
149187,1
149188,1
149189,1
149190,1
149191,2
149192,4
149193,1
149194,1
149195,2
149196,1
149197,1
149198,1
149199,1
149200,1
149201,1
149202,1
149203,2
149204,2
149205,1
149206,1
149207,1
149208,3
149209,1
149210,1
149211,1
149212,1
149213,1
149214,1
149215,1
149216,1
149217,1
149218,1
149219,2
149220,1
149221,1
149222,1
149223,1
149224,5
149225,1
149226,1
149227,1
149228,1
149229,1
149230,1
149231,1
149232,1
149233,1
149234,2
149235,2
149236,1
149237,1
149238,1
149239,1
149240,1
149241,3
149242,3
149243,5
149244,1
149245,1
149246,1
149247,1
149248,1
149249,2
149250,1
149251,1
149252,1
149253,1
149254,1
149255,2
149256,1
149257,1
149258,1
149259,1
149260,1
149261,1
149262,1
149263,2
149264,1
149265,1
149266,1
149267,2
149268,1
149269,1
149270,1
149271,1
149272,1
149273,1
149274,3
149275,1
149276,1
149277,1
149278,1
149279,1
149280,1
149281,4
149282,2
149283,1
149284,1
149285,1
149286,1
149287,1
149288,1
149289,1
149290,2
149291,1
149292,1
149293,2
149294,1
149295,1
149296,1
149297,1
149298,1
149299,1
149300,2
149301,1
149302,1
149303,1
149304,1
149305,1
149306,1
149307,1
149308,1
149309,1
149310,1
149311,2
149312,1
149313,1
149314,1
149315,1
149316,1
149317,1
149318,1
149319,1
149320,1
149321,1
149322,1
149323,1
149324,1
149325,1
149326,2
149327,1
149328,1
149329,1
149330,1
149331,1
149332,1
149333,1
149334,1
149335,1
149336,1
149337,1
149338,1
149339,2
149340,2
149341,1
149342,1
149343,2
149344,1
149345,1
149346,1
149347,1
149348,1
149349,1
149350,1
149351,1
149352,1
149353,1
149354,1
149355,3
149356,2
149357,2
149358,2
149359,1
149360,1
149361,1
149362,1
149363,1
149364,1
149365,2
149366,1
149367,1
149368,1
149369,1
149370,1
149371,1
149372,1
149373,1
149374,2
149375,1
149376,1
149377,1
149378,1
149379,2
149380,1
149381,1
149382,1
149383,1
149384,1
149385,1
149386,1
149387,1
149388,1
149389,3
149390,1
149391,1
149392,3
149393,1
149394,4
149395,1
149396,3
149397,1
149398,2
149399,1
149400,1
149401,2
149402,3
149403,2
149404,1
149405,1
149406,1
149407,1
149408,1
149409,1
149410,1
149411,2
149412,1
149413,1
149414,3
149415,1
149416,1
149417,2
149418,1
149419,1
149420,1
149421,1
149422,2
149423,1
149424,1
149425,1
149426,1
149427,1
149428,1
149429,1
149430,1
149431,3
149432,1
149433,1
149434,1
149435,1
149436,1
149437,1
149438,2
149439,1
149440,1
149441,1
149442,1
149443,4
149444,3
149445,1
149446,1
149447,1
149448,1
149449,1
149450,1
149451,1
149452,1
149453,1
149454,1
149455,1
149456,1
149457,1
149458,1
149459,1
149460,2
149461,1
149462,1
149463,1
149464,6
149465,1
149466,1
149467,3
149468,7
149469,3
149470,1
149471,1
149472,1
149473,4
149474,1
149475,2
149476,1
149477,1
149478,1
149479,1
149480,1
149481,1
149482,1
149483,1
149484,2
149485,1
149486,1
149487,1
149488,1
149489,1
149490,1
149491,1
149492,1
149493,1
149494,1
149495,1
149496,2
149497,1
149498,1
149499,1
149500,2
149501,1
149502,1
149503,1
149504,1
149505,1
149506,1
149507,2
149508,1
149509,1
149510,2
149511,1
149512,1
149513,1
149514,1
149515,1
149516,1
149517,1
149518,1
149519,1
149520,1
149521,1
149522,1
149523,1
149524,1
149525,1
149526,1
149527,1
149528,1
149529,3
149530,1
149531,1
149532,1
149533,1
149534,1
149535,1
149536,1
149537,1
149538,1
149539,1
149540,1
149541,1
149542,1
149543,1
149544,1
149545,1
149546,1
149547,1
149548,1
149549,1
149550,2
149551,1
149552,1
149553,1
149554,1
149555,1
149556,1
149557,2
149558,1
149559,1
149560,1
149561,1
149562,1
149563,1
149564,1
149565,1
149566,1
149567,1
149568,1
149569,1
149570,1
149571,1
149572,1
149573,1
149574,1
149575,1
149576,1
149577,1
149578,1
149579,1
149580,1
149581,1
149582,1
149583,1
149584,1
149585,1
149586,1
149587,1
149588,1
149589,1
149590,1
149591,1
149592,1
149593,1
149594,2
149595,2
149596,1
149597,1
149598,1
149599,1
149600,1
149601,2
149602,1
149603,1
149604,1
149605,1
149606,2
149607,1
149608,1
149609,1
149610,1
149611,1
149612,1
149613,1
149614,1
149615,2
149616,2
149617,1
149618,1
149619,1
149620,1
149621,1
149622,1
149623,1
149624,1
149625,1
149626,2
149627,1
149628,1
149629,1
149630,1
149631,1
149632,1
149633,1
149634,1
149635,2
149636,2
149637,1
149638,1
149639,1
149640,1
149641,1
149642,1
149643,2
149644,1
149645,3
149646,1
149647,1
149648,1
149649,1
149650,1
149651,1
149652,1
149653,1
149654,1
149655,1
149656,1
149657,1
149658,2
149659,1
149660,1
149661,1
149662,1
149663,1
149664,1
149665,1
149666,1
149667,1
149668,1
149669,2
149670,1
149671,5
149672,1
149673,1
149674,1
149675,1
149676,1
149677,1
149678,1
149679,1
149680,1
149681,1
149682,1
149683,1
149684,1
149685,1
149686,1
149687,1
149688,1
149689,1
149690,1
149691,1
149692,1
149693,1
149694,1
149695,1
149696,1
149697,1
149698,1
149699,1
149700,1
149701,1
149702,1
149703,1
149704,1
149705,1
149706,1
149707,1
149708,1
149709,1
149710,2
149711,1
149712,2
149713,1
149714,1
149715,1
149716,1
149717,1
149718,1
149719,1
149720,1
149721,1
149722,1
149723,1
149724,1
149725,1
149726,1
149727,1
149728,1
149729,1
149730,1
149731,1
149732,1
149733,1
149734,1
149735,1
149736,1
149737,1
149738,1
149739,1
149740,1
149741,1
149742,1
149743,1
149744,1
149745,1
149746,1
149747,1
149748,1
149749,1
149750,3
149751,1
149752,1
149753,2
149754,1
149755,1
149756,1
149757,1
149758,1
149759,1
149760,1
149761,1
149762,1
149763,2
149764,1
149765,1
149766,1
149767,1
149768,1
149769,1
149770,1
149771,1
149772,1
149773,1
149774,1
149775,10
149776,1
149777,1
149778,2
149779,1
149780,1
149781,1
149782,1
149783,1
149784,1
149785,1
149786,1
149787,1
149788,1
149789,1
149790,1
149791,1
149792,1
149793,1
149794,1
149795,1
149796,2
149797,1
149798,1
149799,1
149800,1
149801,1
149802,1
149803,1
149804,1
149805,1
149806,1
149807,1
149808,1
149809,1
149810,1
149811,1
149812,1
149813,1
149814,1
149815,1
149816,1
149817,1
149818,1
149819,1
149820,1
149821,1
149822,1
149823,2
149824,1
149825,1
149826,1
149827,1
149828,1
149829,1
149830,1
149831,1
149832,1
149833,1
149834,1
149835,1
149836,1
149837,1
149838,1
149839,1
149840,1
149841,1
149842,1
149843,1
149844,1
149845,1
149846,1
149847,1
149848,1
149849,1
149850,1
149851,1
149852,1
149853,1
149854,1
149855,2
149856,1
149857,1
149858,1
149859,1
149860,1
149861,1
149862,1
149863,1
149864,1
149865,1
149866,1
149867,1
149868,1
149869,1
149870,1
149871,1
149872,1
149873,1
149874,1
149875,1
149876,1
149877,1
149878,1
149879,1
149880,1
149881,1
149882,1
149883,1
149884,2
149885,1
149886,1
149887,1
149888,1
149889,1
149890,1
149891,1
149892,1
149893,1
149894,1
149895,1
149896,1
149897,1
149898,1
149899,1
149900,1
149901,1
149902,1
149903,1
149904,1
149905,1
149906,1
149907,1
149908,1
149909,1
149910,1
149911,1
149912,1
149913,1
149914,1
149915,1
149916,1
149917,1
149918,1
149919,1
149920,1
149921,1
149922,1
149923,1
149924,1
149925,1
149926,1
149927,1
149928,2
149929,2
149930,1
149931,1
149932,1
149933,2
149934,1
149935,1
149936,1
149937,1
149938,1
149939,1
149940,1
149941,1
149942,1
149943,1
149944,2
149945,1
149946,4
149947,1
149948,1
149949,1
149950,1
149951,1
149952,1
149953,1
149954,1
149955,2
149956,1
149957,1
149958,2
149959,1
149960,2
149961,1
149962,1
149963,1
149964,1
149965,1
149966,1
149967,1
149968,1
149969,1
149970,1
149971,1
149972,1
149973,1
149974,2
149975,1
149976,2
149977,1
149978,2
149979,1
149980,1
149981,2
149982,1
149983,1
149984,1
149985,1
149986,1
149987,1
149988,3
149989,1
149990,1
149991,1
149992,1
149993,3
149994,1
149995,1
149996,1
149997,1
149998,1
149999,1
150000,1
150001,3
150002,1
150003,1
150004,1
150005,1
150006,1
150007,1
150008,1
150009,1
150010,1
150011,1
150012,1
150013,1
150014,1
150015,1
150016,1
150017,1
150018,1
150019,1
150020,1
150021,1
150022,1
150023,1
150024,1
150025,1
150026,1
150027,1
150028,1
150029,1
150030,2
150031,1
150032,1
150033,1
150034,1
150035,1
150036,1
150037,1
150038,1
150039,1
150040,1
150041,1
150042,1
150043,1
150044,1
150045,1
150046,1
150047,1
150048,1
150049,1
150050,1
150051,1
150052,1
150053,1
150054,1
150055,1
150056,1
150057,1
150058,1
150059,1
150060,1
150061,1
150062,1
150063,1
150064,1
150065,1
150066,1
150067,1
150068,1
150069,1
150070,1
150071,1
150072,1
150073,1
150074,1
150075,1
150076,1
150077,1
150078,1
150079,1
150080,1
150081,1
150082,1
150083,1
150084,2
150085,1
150086,1
150087,1
150088,1
150089,1
150090,1
150091,1
150092,1
150093,1
150094,1
150095,1
150096,1
150097,1
150098,1
150099,1
150100,1
150101,1
150102,1
150103,1
150104,1
150105,1
150106,1
150107,2
150108,1
150109,1
150110,1
150111,1
150112,1
150113,1
150114,1
150115,1
150116,1
150117,2
150118,1
150119,1
150120,1
150121,1
150122,1
150123,1
150124,1
150125,2
150126,1
150127,1
150128,15
150129,9
150130,1
150131,1
150132,1
150133,1
150134,1
150135,1
150136,2
150137,1
150138,1
150139,1
150140,1
150141,1
150142,1
150143,2
150144,1
150145,1
150146,1
150147,3
150148,1
150149,1
150150,1
150151,1
150152,1
150153,1
150154,1
150155,1
150156,1
150157,1
150158,1
150159,1
150160,4
150161,1
150162,1
150163,1
150164,1
150165,1
150166,1
150167,2
150168,1
150169,1
150170,1
150171,1
150172,1
150173,1
150174,1
150175,1
150176,1
150177,1
150178,1
150179,1
150180,2
150181,1
150182,1
150183,1
150184,1
150185,2
150186,1
150187,1
150188,1
150189,1
150190,1
150191,1
150192,1
150193,1
150194,1
150195,1
150196,1
150197,1
150198,1
150199,1
150200,1
150201,1
150202,1
150203,1
150204,1
150205,1
150206,1
150207,1
150208,1
150209,1
150210,1
150211,1
150212,1
150213,1
150214,1
150215,1
150216,2
150217,1
150218,1
150219,2
150220,1
150221,1
150222,1
150223,1
150224,1
150225,1
150226,1
150227,1
150228,1
150229,1
150230,1
150231,1
150232,1
150233,1
150234,1
150235,1
150236,1
150237,1
150238,5
150239,2
150240,1
150241,2
150242,1
150243,3
150244,1
150245,1
150246,1
150247,1
150248,2
150249,1
150250,1
150251,1
150252,1
150253,1
150254,1
150255,1
150256,1
150257,1
150258,1
150259,1
150260,4
150261,1
150262,1
150263,1
150264,1
150265,1
150266,1
150267,1
150268,1
150269,1
150270,1
150271,1
150272,1
150273,1
150274,1
150275,1
150276,2
150277,1
150278,1
150279,2
150280,1
150281,1
150282,2
150283,1
150284,2
150285,1
150286,1
150287,1
150288,1
150289,1
150290,1
150291,1
150292,1
150293,1
150294,1
150295,1
150296,2
150297,1
150298,1
150299,1
150300,1
150301,1
150302,1
150303,1
150304,2
150305,2
150306,3
150307,1
150308,2
150309,1
150310,1
150311,1
150312,1
150313,1
150314,1
150315,1
150316,1
150317,1
150318,1
150319,1
150320,2
150321,2
150322,1
150323,1
150324,1
150325,1
150326,1
150327,1
150328,1
150329,1
150330,1
150331,1
150332,1
150333,1
150334,1
150335,1
150336,1
150337,1
150338,1
150339,1
150340,1
150341,1
150342,1
150343,1
150344,2
150345,1
150346,1
150347,7
150348,1
150349,6
150350,1
150351,1
150352,1
150353,1
150354,1
150355,1
150356,1
150357,3
150358,1
150359,1
150360,1
150361,1
150362,1
150363,1
150364,1
150365,1
150366,1
150367,1
150368,1
150369,1
150370,1
150371,2
150372,1
150373,1
150374,2
150375,1
150376,1
150377,1
150378,1
150379,1
150380,1
150381,5
150382,1
150383,2
150384,1
150385,1
150386,1
150387,1
150388,1
150389,1
150390,1
150391,1
150392,1
150393,1
150394,1
150395,1
150396,1
150397,1
150398,1
150399,1
150400,1
150401,1
150402,1
150403,1
150404,1
150405,1
150406,1
150407,1
150408,1
150409,1
150410,1
150411,2
150412,1
150413,1
150414,1
150415,1
150416,1
150417,1
150418,1
150419,1
150420,1
150421,3
150422,1
150423,1
150424,1
150425,1
150426,1
150427,1
150428,1
150429,1
150430,1
150431,1
150432,1
150433,1
150434,1
150435,2
150436,1
150437,1
150438,1
150439,1
150440,1
150441,1
150442,1
150443,1
150444,1
150445,1
150446,1
150447,1
150448,1
150449,1
150450,1
150451,1
150452,1
150453,1
150454,1
150455,1
150456,1
150457,1
150458,1
150459,1
150460,1
150461,1
150462,1
150463,2
150464,1
150465,1
150466,1
150467,1
150468,1
150469,1
150470,1
150471,1
150472,1
150473,1
150474,1
150475,1
150476,2
150477,1
150478,1
150479,1
150480,1
150481,1
150482,1
150483,1
150484,1
150485,1
150486,1
150487,1
150488,1
150489,1
150490,1
150491,1
150492,1
150493,1
150494,1
150495,2
150496,1
150497,1
150498,1
150499,2
150500,2
150501,1
150502,1
150503,1
150504,1
150505,1
150506,1
150507,1
150508,1
150509,1
150510,1
150511,1
150512,2
150513,1
150514,1
150515,1
150516,2
150517,1
150518,1
150519,1
150520,1
150521,1
150522,1
150523,1
150524,1
150525,1
150526,1
150527,1
150528,1
150529,1
150530,1
150531,4
150532,1
150533,1
150534,1
150535,1
150536,1
150537,1
150538,1
150539,1
150540,1
150541,1
150542,1
150543,1
150544,1
150545,1
150546,2
150547,1
150548,1
150549,1
150550,1
150551,1
150552,1
150553,1
150554,1
150555,1
150556,1
150557,1
150558,1
150559,1
150560,1
150561,1
150562,1
150563,1
150564,1
150565,1
150566,1
150567,1
150568,1
150569,1
150570,1
150571,1
150572,1
150573,1
150574,1
150575,1
150576,1
150577,1
150578,1
150579,1
150580,1
150581,1
150582,5
150583,2
150584,1
150585,1
150586,1
150587,1
150588,2
150589,1
150590,1
150591,1
150592,1
150593,1
150594,1
150595,1
150596,1
150597,1
150598,1
150599,1
150600,1
150601,1
150602,1
150603,1
150604,1
150605,1
150606,1
150607,1
150608,1
150609,1
150610,1
150611,1
150612,1
150613,1
150614,1
150615,2
150616,2
150617,1
150618,2
150619,1
150620,1
150621,1
150622,1
150623,1
150624,1
150625,1
150626,1
150627,2
150628,1
150629,1
150630,1
150631,1
150632,1
150633,1
150634,1
150635,2
150636,1
150637,1
150638,1
150639,1
150640,3
150641,1
150642,1
150643,2
150644,1
150645,1
150646,1
150647,1
150648,1
150649,1
150650,1
150651,1
150652,2
150653,1
150654,1
150655,1
150656,3
150657,1
150658,1
150659,1
150660,1
150661,1
150662,1
150663,1
150664,2
150665,1
150666,2
150667,1
150668,1
150669,1
150670,2
150671,1
150672,1
150673,1
150674,1
150675,1
150676,1
150677,2
150678,1
150679,1
150680,1
150681,1
150682,1
150683,2
150684,1
150685,1
150686,1
150687,1
150688,1
150689,1
150690,1
150691,1
150692,1
150693,2
150694,1
150695,2
150696,1
150697,1
150698,1
150699,1
150700,1
150701,1
150702,1
150703,1
150704,1
150705,1
150706,1
150707,5
150708,1
150709,1
150710,1
150711,1
150712,1
150713,2
150714,1
150715,1
150716,1
150717,2
150718,1
150719,1
150720,2
150721,1
150722,1
150723,1
150724,1
150725,1
150726,1
150727,1
150728,1
150729,1
150730,1
150731,1
150732,1
150733,1
150734,1
150735,1
150736,1
150737,1
150738,2
150739,1
150740,1
150741,1
150742,1
150743,1
150744,1
150745,1
150746,1
150747,2
150748,1
150749,1
150750,3
150751,1
150752,1
150753,3
150754,2
150755,1
150756,2
150757,1
150758,1
150759,1
150760,3
150761,1
150762,1
150763,1
150764,1
150765,1
150766,1
150767,1
150768,1
150769,1
150770,1
150771,2
150772,2
150773,1
150774,1
150775,1
150776,1
150777,1
150778,1
150779,1
150780,1
150781,1
150782,1
150783,1
150784,1
150785,1
150786,1
150787,1
150788,3
150789,1
150790,1
150791,1
150792,1
150793,8
150794,1
150795,1
150796,1
150797,1
150798,1
150799,5
150800,3
150801,1
150802,1
150803,1
150804,1
150805,1
150806,1
150807,1
150808,5
150809,1
150810,1
150811,1
150812,1
150813,4
150814,2
150815,1
150816,1
150817,1
150818,1
150819,1
150820,1
150821,1
150822,1
150823,1
150824,1
150825,1
150826,1
150827,1
150828,1
150829,1
150830,1
150831,1
150832,1
150833,1
150834,1
150835,2
150836,1
150837,1
150838,1
150839,1
150840,1
150841,1
150842,1
150843,1
150844,1
150845,1
150846,5
150847,5
150848,1
150849,1
150850,1
150851,1
150852,1
150853,1
150854,1
150855,1
150856,1
150857,3
150858,1
150859,3
150860,1
150861,2
150862,1
150863,1
150864,2
150865,1
150866,1
150867,2
150868,1
150869,1
150870,1
150871,2
150872,1
150873,2
150874,1
150875,2
150876,1
150877,1
150878,1
150879,1
150880,1
150881,1
150882,2
150883,10
150884,2
150885,1
150886,3
150887,1
150888,1
150889,2
150890,1
150891,2
150892,1
150893,2
150894,1
150895,6
150896,1
150897,1
150898,2
150899,1
150900,3
150901,1
150902,1
150903,1
150904,1
150905,1
150906,1
150907,1
150908,1
150909,2
150910,1
150911,1
150912,2
150913,2
150914,1
150915,1
150916,1
150917,2
150918,1
150919,2
150920,6
150921,1
150922,1
150923,1
150924,1
150925,10
150926,1
150927,1
150928,1
150929,1
150930,1
150931,2
150932,2
150933,2
150934,1
150935,1
150936,1
150937,1
150938,1
150939,1
150940,1
150941,1
150942,1
150943,1
150944,1
150945,3
150946,1
150947,1
150948,1
150949,1
150950,1
150951,1
150952,1
150953,7
150954,1
150955,3
150956,1
150957,2
150958,1
150959,1
150960,1
150961,1
150962,1
150963,1
150964,1
150965,2
150966,1
150967,3
150968,2
150969,2
150970,1
150971,1
150972,1
150973,6
150974,2
150975,1
150976,1
150977,1
150978,9
150979,1
150980,1
150981,1
150982,1
150983,1
150984,2
150985,1
150986,1
150987,1
150988,1
150989,3
150990,1
150991,1
150992,1
150993,2
150994,1
150995,1
150996,1
150997,1
150998,2
150999,1
151000,1
151001,1
151002,1
151003,1
151004,1
151005,3
151006,1
151007,1
151008,1
151009,2
151010,1
151011,2
151012,1
151013,1
151014,1
151015,1
151016,1
151017,1
151018,1
151019,1
151020,1
151021,2
151022,1
151023,1
151024,1
151025,1
151026,2
151027,3
151028,1
151029,1
151030,1
151031,1
151032,1
151033,1
151034,2
151035,1
151036,1
151037,1
151038,1
151039,7
151040,3
151041,3
151042,6
151043,1
151044,1
151045,6
151046,1
151047,1
151048,1
151049,1
151050,1
151051,5
151052,1
151053,1
151054,1
151055,2
151056,2
151057,9
151058,1
151059,1
151060,1
151061,2
151062,1
151063,1
151064,1
151065,2
151066,1
151067,1
151068,1
151069,1
151070,1
151071,1
151072,1
151073,2
151074,1
151075,2
151076,1
151077,2
151078,1
151079,1
151080,1
151081,1
151082,1
151083,1
151084,1
151085,5
151086,1
151087,1
151088,1
151089,3
151090,1
151091,1
151092,1
151093,1
151094,1
151095,1
151096,1
151097,1
151098,1
151099,1
151100,2
151101,1
151102,2
151103,1
151104,1
151105,1
151106,1
151107,1
151108,1
151109,1
151110,1
151111,1
151112,1
151113,1
151114,1
151115,1
151116,1
151117,1
151118,1
151119,1
151120,1
151121,1
151122,1
151123,1
151124,3
151125,2
151126,1
151127,1
151128,6
151129,1
151130,1
151131,2
151132,1
151133,1
151134,1
151135,1
151136,1
151137,2
151138,2
151139,1
151140,1
151141,1
151142,2
151143,1
151144,1
151145,1
151146,2
151147,1
151148,1
151149,2
151150,1
151151,1
151152,1
151153,1
151154,1
151155,1
151156,1
151157,1
151158,1
151159,1
151160,1
151161,1
151162,1
151163,1
151164,1
151165,1
151166,1
151167,1
151168,2
151169,1
151170,1
151171,1
151172,4
151173,1
151174,1
151175,1
151176,1
151177,1
151178,3
151179,1
151180,2
151181,1
151182,1
151183,1
151184,1
151185,1
151186,1
151187,1
151188,1
151189,1
151190,1
151191,1
151192,1
151193,1
151194,1
151195,1
151196,1
151197,2
151198,1
151199,1
151200,1
151201,1
151202,1
151203,2
151204,1
151205,1
151206,1
151207,2
151208,1
151209,1
151210,2
151211,1
151212,1
151213,1
151214,1
151215,1
151216,1
151217,1
151218,1
151219,1
151220,1
151221,1
151222,1
151223,1
151224,1
151225,1
151226,1
151227,1
151228,4
151229,2
151230,1
151231,1
151232,2
151233,1
151234,2
151235,2
151236,1
151237,1
151238,1
151239,1
151240,1
151241,1
151242,1
151243,1
151244,1
151245,1
151246,1
151247,1
151248,1
151249,1
151250,1
151251,1
151252,1
151253,1
151254,1
151255,1
151256,2
151257,1
151258,1
151259,1
151260,1
151261,1
151262,2
151263,2
151264,1
151265,1
151266,1
151267,1
151268,2
151269,1
151270,2
151271,1
151272,1
151273,1
151274,2
151275,1
151276,1
151277,1
151278,2
151279,1
151280,1
151281,1
151282,1
151283,1
151284,1
151285,1
151286,2
151287,1
151288,1
151289,1
151290,1
151291,1
151292,1
151293,1
151294,1
151295,1
151296,3
151297,1
151298,1
151299,1
151300,1
151301,1
151302,1
151303,1
151304,1
151305,1
151306,1
151307,1
151308,1
151309,1
151310,3
151311,1
151312,2
151313,1
151314,1
151315,1
151316,1
151317,1
151318,4
151319,1
151320,1
151321,1
151322,1
151323,1
151324,1
151325,1
151326,2
151327,1
151328,1
151329,1
151330,1
151331,1
151332,1
151333,1
151334,1
151335,1
151336,2
151337,1
151338,1
151339,1
151340,1
151341,1
151342,1
151343,1
151344,1
151345,1
151346,1
151347,2
151348,2
151349,2
151350,4
151351,1
151352,1
151353,1
151354,1
151355,1
151356,1
151357,1
151358,1
151359,9
151360,1
151361,1
151362,1
151363,1
151364,1
151365,1
151366,1
151367,1
151368,1
151369,1
151370,1
151371,1
151372,1
151373,1
151374,1
151375,1
151376,1
151377,1
151378,1
151379,1
151380,1
151381,1
151382,1
151383,1
151384,1
151385,1
151386,1
151387,1
151388,1
151389,1
151390,2
151391,1
151392,1
151393,1
151394,1
151395,1
151396,1
151397,1
151398,1
151399,1
151400,1
151401,1
151402,1
151403,1
151404,1
151405,1
151406,1
151407,1
151408,2
151409,1
151410,1
151411,1
151412,1
151413,1
151414,1
151415,1
151416,1
151417,1
151418,1
151419,1
151420,1
151421,1
151422,1
151423,1
151424,1
151425,1
151426,1
151427,1
151428,1
151429,1
151430,1
151431,1
151432,1
151433,1
151434,2
151435,1
151436,1
151437,1
151438,1
151439,1
151440,1
151441,1
151442,2
151443,1
151444,1
151445,1
151446,1
151447,1
151448,2
151449,1
151450,1
151451,1
151452,1
151453,1
151454,1
151455,1
151456,1
151457,1
151458,1
151459,1
151460,1
151461,1
151462,1
151463,1
151464,1
151465,1
151466,1
151467,1
151468,1
151469,1
151470,1
151471,1
151472,1
151473,1
151474,2
151475,1
151476,1
151477,1
151478,1
151479,1
151480,1
151481,1
151482,1
151483,1
151484,1
151485,1
151486,1
151487,1
151488,2
151489,1
151490,1
151491,1
151492,1
151493,1
151494,1
151495,1
151496,1
151497,1
151498,1
151499,1
151500,1
151501,1
151502,1
151503,1
151504,1
151505,2
151506,1
151507,1
151508,1
151509,2
151510,1
151511,1
151512,1
151513,1
151514,1
151515,1
151516,1
151517,1
151518,1
151519,2
151520,1
151521,2
151522,3
151523,1
151524,1
151525,3
151526,1
151527,1
151528,1
151529,1
151530,1
151531,1
151532,1
151533,1
151534,1
151535,1
151536,1
151537,1
151538,1
151539,1
151540,1
151541,1
151542,1
151543,1
151544,1
151545,1
151546,1
151547,1
151548,2
151549,1
151550,1
151551,1
151552,1
151553,1
151554,1
151555,1
151556,1
151557,1
151558,1
151559,2
151560,1
151561,1
151562,1
151563,3
151564,1
151565,2
151566,2
151567,1
151568,1
151569,1
151570,1
151571,1
151572,1
151573,1
151574,1
151575,1
151576,1
151577,1
151578,1
151579,1
151580,1
151581,1
151582,1
151583,1
151584,1
151585,1
151586,1
151587,3
151588,1
151589,1
151590,1
151591,1
151592,1
151593,2
151594,1
151595,1
151596,1
151597,1
151598,1
151599,1
151600,1
151601,1
151602,1
151603,1
151604,1
151605,1
151606,1
151607,1
151608,14
151609,1
151610,1
151611,1
151612,1
151613,2
151614,1
151615,2
151616,1
151617,1
151618,1
151619,3
151620,1
151621,1
151622,1
151623,1
151624,1
151625,1
151626,1
151627,1
151628,1
151629,1
151630,1
151631,1
151632,6
151633,1
151634,1
151635,1
151636,1
151637,1
151638,1
151639,2
151640,1
151641,1
151642,1
151643,1
151644,1
151645,1
151646,1
151647,1
151648,1
151649,1
151650,1
151651,1
151652,1
151653,1
151654,1
151655,1
151656,1
151657,1
151658,1
151659,1
151660,1
151661,1
151662,1
151663,1
151664,1
151665,1
151666,1
151667,1
151668,1
151669,1
151670,1
151671,2
151672,1
151673,1
151674,1
151675,1
151676,1
151677,1
151678,1
151679,1
151680,1
151681,1
151682,1
151683,1
151684,1
151685,1
151686,1
151687,1
151688,2
151689,1
151690,1
151691,1
151692,1
151693,1
151694,1
151695,1
151696,1
151697,1
151698,1
151699,1
151700,1
151701,1
151702,1
151703,1
151704,1
151705,1
151706,1
151707,2
151708,1
151709,1
151710,1
151711,1
151712,1
151713,1
151714,1
151715,1
151716,1
151717,1
151718,1
151719,1
151720,1
151721,1
151722,1
151723,1
151724,1
151725,1
151726,1
151727,1
151728,1
151729,2
151730,1
151731,1
151732,1
151733,1
151734,1
151735,1
151736,1
151737,1
151738,2
151739,1
151740,1
151741,1
151742,1
151743,1
151744,1
151745,1
151746,1
151747,1
151748,1
151749,1
151750,1
151751,1
151752,2
151753,1
151754,1
151755,1
151756,1
151757,1
151758,1
151759,1
151760,1
151761,3
151762,1
151763,1
151764,3
151765,1
151766,1
151767,1
151768,1
151769,1
151770,1
151771,1
151772,1
151773,1
151774,1
151775,1
151776,1
151777,2
151778,1
151779,1
151780,1
151781,1
151782,1
151783,1
151784,1
151785,1
151786,1
151787,1
151788,1
151789,1
151790,2
151791,1
151792,1
151793,1
151794,1
151795,1
151796,1
151797,1
151798,2
151799,1
151800,1
151801,1
151802,1
151803,1
151804,1
151805,1
151806,1
151807,1
151808,1
151809,1
151810,1
151811,1
151812,1
151813,1
151814,1
151815,1
151816,1
151817,1
151818,1
151819,1
151820,1
151821,1
151822,1
151823,1
151824,1
151825,1
151826,1
151827,1
151828,5
151829,1
151830,1
151831,1
151832,1
151833,1
151834,1
151835,1
151836,1
151837,1
151838,1
151839,1
151840,1
151841,1
151842,1
151843,1
151844,1
151845,1
151846,1
151847,1
151848,1
151849,1
151850,1
151851,1
151852,1
151853,2
151854,1
151855,1
151856,1
151857,1
151858,1
151859,1
151860,1
151861,1
151862,1
151863,2
151864,1
151865,1
151866,3
151867,1
151868,1
151869,1
151870,1
151871,1
151872,1
151873,1
151874,1
151875,1
151876,1
151877,1
151878,1
151879,1
151880,1
151881,1
151882,1
151883,1
151884,1
151885,1
151886,1
151887,1
151888,1
151889,1
151890,1
151891,1
151892,1
151893,1
151894,1
151895,1
151896,1
151897,1
151898,1
151899,1
151900,1
151901,1
151902,1
151903,1
151904,1
151905,1
151906,1
151907,1
151908,1
151909,1
151910,1
151911,2
151912,1
151913,1
151914,1
151915,2
151916,1
151917,1
151918,1
151919,1
151920,1
151921,1
151922,1
